who,amount
0x5dd68958e07cec3f65489db8983ad737c37e0646,0
0x1472dcfde6312b9306be95ac98cd59a4e1f39b72,0
0x598f32d09a13a095b472066c7c77165aff45fe43,16691000000000000000000
0xf819852c81f6ae73c84143cc71b60949d927b65c,1556000000000000000000
0x038baf880ab8087046c467bab5447df99416bb08,82370681814126000000000
0x96bef12ef51c33df12a6dd137e687ea316f93091,4911801058997000000000
0x0dc5be10ec62a3ea25aa5843d2130e89d6227433,0
0x33db6d0d094ad44633b73942cf2436afaf5d0268,25000000000000000000000000
0x1da7ea5bd73fd7210909aa81c3b9d9a19b80cb16,0
0xd2692427cebab6f1c3ffdad182740ac133f71dbc,0
0x530cafdc90c5353c6654999cbdb16ab14af1fcc4,13156184974339000000000
0x0f6150957a2eaee017ec52e2cbcba56854d08d2a,0
0xb7ae3beb06dd402962cef689e7fc6d025ea1028c,2360702203782000000000
0x0e55c72781acd923c4e3e7ad9bb8363de15ef204,400136436342000000000
0xe12262a16b4796f9b80865af694a9b11f5403905,333323291000000000
0x193cd2fb8a6610d2e6cc797890ee430de92e5b26,5884000000000
0xae996ffd15a4d84eff252f3f9e8a01fc0bd72429,800000000000000000000
0x6ab5d3e5069326ff4601e77c3651f0c216d7e036,330000000000000000000000
0x3e677a06cb0b356216f7aadf8d81ca9f5c0754c2,16419797514120000000000
0xcdee11332606f67b34ae210f5dd933f5e37c88eb,8500000000000000000000
0x850c3f267fdb0d9a1a93354ccc107a2d08c0d4cd,1000000000000000000
0x477d83525f4edef065d59bb631ee836cb06329ab,0
0x0f0214a2c6112b45c598f6d652c4eba3c41f4018,1000000000000000000
0x13783f40743729a5180a200a07dd8c6c0ea14bb6,0
0xb8f97a413c52b9d74b4afc211f84848c0d2b43d4,0
0x5e2ea6f2d48fb282cb71f71151ca678526fea8cc,83754827366601000000000
0xdb774929966716f6b0b054f794db37e4b44db1ea,145380918540961000000000
0x50eab6fcdca2f35a1dc33692d896624c5f9ffb05,2156000000000
0x9c5933b31da8b545261d6a35cfe556255ca2e853,8685476638772000000000
0xb65ce9c3f7e627f7edb74f2d63d80f73adc621b3,0
0xa07f40cd0d7af750a2f5236e7884a305afaab789,294831391000000000
0x147bf8d42736f4eb6a518ad4296be62c18ee07f8,0
0xf1896a250e2bf4e751bafe29a8317a565d1c37bf,1000000000000000000
0x062ff50f82f9812627525e4ac0a0f4842b9e3c32,100100000000000000000000
0x7302333e1d5d4e14cf0ed162d5f5796634616dc2,7500000000000000000000000
0x53d64776e99226cf8d41dea1bd5740316f1e0c0d,624318592000000000
0x795c4f87a2066470679111b5b6fe8f247734ea31,4003520188000000000
0x05fe6c2e4bda41f00f24c6b449734c2415fdcda9,0
0xb25165e01a7d74b72794855404a9a422c2b97426,0
0x824933b63dfa7d4260273e7fa0e88f54dc4da847,0
0x5b2bc1809302238ac65ed9bb824437a4a6b979a5,2741985964154000000000
0xdd6e73730ab61dd74de048b5346a61f0cb645700,48048705066809000000000
0xde2eeea57ac288b134919920b4b406f87c9fda96,0
0xcbd1ae249a5553817919182633bd4e1ac0853ab5,425788389000000000
0xd05972837f78e347a9de5921c19b9da8b7c6ed59,1000000000000000000
0x594bfcb2151c5866be4a87cadb23888f46f7c29a,174750022000000000
0x3c6d95527f6843c91602e91e97e6133311436508,11629000014523000000000
0xa5bb292801bd357cd8f19e47fd4d44deb7396bd4,88528411071000000000
0x761c178c62e221dea6d7f411c6c5e36f8e59df69,2000608683083000000000
0x07a6d58cac8d98af26508635815ce1e56458c5a2,156404173838125000000000
0x91a2ea93aab40aa7b49218fb4fbd6edafc5f0034,3000000000000000000000
0x37b1a9af9ac1492ddd0cc15248bac9df40c9f495,12025000000000000000000
0xf1670877bb06df4f0d74d50153dc4e4ed83c46ed,100000000000000000000
0x67131485a916b02f50006d01cc82b93d2778dc65,0
0x857b5b7999c1e195221eab4f5f579ef42a06a454,0
0x84b6905f943e64d2d896cfcebaee5bf96976ed73,1000000000000000000
0x196f03b77a1acd0db080006b04d2f3a991ebbe68,0
0x63837d962e53ad465593244849baf24c880e9da8,15487000000000
0x52f6cbe5f29094d235df65e31b67977a235e6380,25000000000000000000000000
0xa45f9b4180a803e2c44050083c8e9bc164d273ca,13946223335020000000000
0x39331d3d008ae22ca71cc37d8ed89dc01a3dcc13,0
0xbb105fb4ada71753f3d6f25a43ccf02a6bc184f2,8027042260000000000
0xd44c8ac91d7d1e0b4eabd4773079fbcc5b8b8e69,0
0x9fa44ea6483d70e99c6b3c402596edf56fd7882c,180804000000000
0x0e94f579ced169c40b5562db55472943a4157727,0
0xa287234d157e041359f4fec35c41d125c59f68ad,612291397000000000
0x8c2f4f24346e633e82bc6ec87a6eb6d664203fff,0
0xe178ae2ee58f7c85fee8354b1272c5e6ffc41161,395552005354000000000
0x5e32bb66a18e5cdd2d7b220d428261e5f6079cff,0
0xf8a22b371161d63b1a17f0aace7a953df3ebed80,354704371062000000000
0x3b4bf02cc9054c2f36acd23d042020d80bce6034,286376446688000000000
0xe33ca1c5690bf537b5aba3e026eda704e9c75b07,102717525000000000
0x8ada0bdc001a06150eff088b7ad718348a5e53c2,2146217881467000000000
0xd8621accd0b36fdaaf52051289b072e836fff3c2,41785676643930000000000
0xa1c12e9cc1521fa15c58b60d3eacf6c63786c001,234963000000000
0x063ee592f57d9d0762b35d316c4b71fba01302c8,95387226510621000000000
0x23b1f02ac08d722e6eacfca220c88ae1d03be7b2,0
0x1792e707c7276b804a1a64a5e0c661a5899b29af,38978183482948000000000
0x69878b0673040091941d3f736803c99070a1f6cd,0
0x54b36c1e5e22a985c3673d88c5a1ab8c5ed61399,43633968700000000000
0xd41f35b0eb9acc747ed2a603a06a45a2aa48e028,0
0x25fffa710cbe44d816d901de27b199ff690d5614,10482396413022000000000
0xe5efcfadb91990c1a4c6dec3a6cda4096a213e50,2497157582785000000000
0xbc49bdddd4337895a8b913d30b6f29088a8bfb60,0
0x186b16e6c7685915e0a06495adb37b8dffddd99e,0
0x2ab006819d56236a827a4799a93cc0f4474ec577,0
0x9c047db97bea96b207c9b17b8cf8a28e7a8b0f82,41519267192016000000000
0x33d522cad133e04d201b1ea3bd0461678f0850f0,1000000000000000000
0x308bc02136121dfa3a15881c148d8830ab8ab69d,4800000000000000000000
0xae60a3f8dc9444b798cc4eabffb3cfb887e7e7e0,89569986753037000000000
0xd74661aa176d4a93d4bba83fef4266e828025a7f,0
0x4d82dd3cdb9acfdb21eb836eac46f8f2d5e0c741,9964035968000000000
0x3f1157bf33aadab5858f03a70431cded92ff08e5,0
0x62b775368126b9e2e9da0172b252e11ae2e73263,49000000000000000000
0xcb1bedf29b61c1448f57a8805b401d91cff5e7ca,9000000000000000000
0x38f046ae944021351ce5c2486dee3027c949858f,0
0x71a0e47108a96de5e8fd39d095c5f4974e6e90cb,0
0x7e0905fb4e08ebf35ac5586ef78bd0cd0417423e,24535740518354000000000
0x9c96e543b2e2d5854f9cbff4221dae111af472ee,56000000000000000000
0x2a94732017e32a664475486ee016e40170f9182b,0
0x311e8b91acee3c29cffb21d02c88ed1736b4626f,0
0x92df38db6a02f00a4f3e825ee55483d14cfd37b0,82304122369106000000000
0x898b624d296f0af1bcb2853065b1ac151ebc1ccc,0
0x10cdedd6346c21a2ebf9e1708b6de16b58d95b15,0
0xd7d7cb9b4c75e28e2c86dc8e789232e26fa7dfa7,90340708435000000000
0x879ea79bc8aeef498987da2661c6c7505df1032e,646829999000000000
0x7dc4d034502f296ade5ce0c7396087b9940c7e17,0
0xc3d227f36005dec6d548e14857029b8ae662a558,13934201894553000000000
0x9cb9a822209f544ac1fad4494d99e2adafed1d94,1138795414994749000000000
0xdb53c7d23fa1b8f971480e133e1ff34f45e15f5b,10037841576000000000
0x76bf5d4a2f217ea22aaf2adb5ffed987183c2dc4,0
0xf0d5dbe12bab014f7546abb54b628b8b89938c9b,99909138845000000000
0x61fd367a11f9b1535897e91c065e7a264c5ee6e3,450753542455000000000
0x139d325a4accfc8752174540304c89681d2cfc9f,0
0x1ffb8c1a94395d7dba6d5970b3cd17680554768d,771965053000000000
0xb51f283935c6ef93164eb2a3a20f93e016baaba8,0
0x949a145753d269743d76506e887b9d62a9e216aa,75502229203143000000000
0xe0eb262938ea338b9168cbad7e1f65807e4edc89,0
0x62bbf67f98b2b4a7db12a7a5226981b04f2da702,0
0xabfed410a94e3aacf3b78fd4f0d03383b53e34f8,0
0xdf803eb84ed6ff54a46818825b58adbc40d812f3,0
0xf68fc6379d4582619c3ad51f54ef81ad0dc7f981,30128417548497000000000
0xee1e8b3b5788b1eb2a73c482298866534a1c61cb,1200000000000000000000
0xac7df7fdd549838fe0cdaecd1a36335c168d810f,11938932632285000000000
0xce4cc380f93b822514270ced4c4e399e768b2eef,0
0x586a0539cb0a0dea95b881e84e8c1ab1903d41a5,671000785139000000000
0x6eef8975c8cb93542071cea0ba178e44673469b9,10536322817000000000
0x9f94db5c889e7304663b72b395c0a35506eaf4af,175000000000000000000000
0x79db3bc695ae84ce8d88bbdd8689f8b6c274aacf,0
0x91fc7d653a8d2e5bba9a84f8fd057f85a5fe7aa7,5768427641365000000000
0xc517caed2343e86bf09f9fcd0e69af51993d924d,0
0x3c61be77359e1a038c93cdf814fbe40d6393017b,281885940000000000000000
0xb4a614256dbc815ba58c33ac4d6089f0b6de9bdf,0
0x46062c5cf183985c07d28c5ef191ae7e90c07021,0
0xe8a1d8068d15aba5927d29282d6476b7978ed0c1,76467000000000
0x9c8957c3edddda379c7cf4f3c2a487eb1b0f6467,0
0x513921f8bef694c7a2957e9a368e3098b179a614,138527042283030000000000
0x7b4f36be233bb45d3020ebbfba7144d6309f6104,10128435295000000000
0x546c98296b3c9ce7084f669f5ebcc52489b92b70,12986761000000000
0xe6ced6b280e243e2727e2c445be1d338b43f4220,0
0x861e52d8d17224d6afecb169cc60d14e41a4882f,0
0x96970877656e3dde9ecbd3daf68a64b81ac97100,248401971518188000000000
0x33544b792d93973d201ecc5aab5eac7f37720866,0
0xee00ee785575f73bf82300ad7b303d8cf64391ed,0
0x9ca18d6146551145f08d298ad3aee517bef05266,31554022000000000
0xf6991efeaa706480e69de5484f9de62548a3ec90,599266755603000000000
0x1da47b74e5ba7e9c7b0ac14e23988913607954ce,25212263339258000000000
0x71baf9a463fbd0ca9b98513ea0f52035a5c2591f,0
0x254fb3a427d0168dae92b2782274b53595bca712,0
0x50b124786343eda92e715103642d4b3fc29c0ce1,870870000000000
0x4c2a9d689d257c3519db824a2539c94165783ac3,277112046946662000000000
